,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Sharpe Ratio,Total Return,CAGR,Max Drawdown,Error,Final Capital
844,52,0.30000000000000004,20,12,50,0.8312780150961758,11.416244491228085,0.21392817716417212,-0.4533462196617628,,118884.50119894503
845,52,0.30000000000000004,20,12,100,0.9028071348620008,14.922718640668098,0.23739027447547367,-0.42593725789266385,,153478.9811674099
846,52,0.30000000000000004,20,25,50,0.8477437073575453,12.287305462658587,0.22027915879295468,-0.4398718645990501,,127224.83705295826
847,52,0.30000000000000004,20,25,100,0.9133552830429618,15.348105620251618,0.2399035444991542,-0.4256612396290356,,157579.28349025623
848,52,0.30000000000000004,25,12,50,0.8664390828503253,11.559935990663181,0.21500362073351953,-0.3828155984925676,,121215.82395281656
849,52,0.30000000000000004,25,12,100,0.8638322547793787,11.048358289023799,0.2111215093955412,-0.38295879462843535,,116492.32705831353
850,52,0.30000000000000004,25,25,50,0.8698661917844328,11.843655147901654,0.21709414405763128,-0.38349030136046425,,123953.99486717678
851,52,0.30000000000000004,25,25,100,0.8655201078781279,10.980752521760998,0.21059714479781655,-0.38267033923001303,,115838.66512678041
852,52,0.30000000000000004,30,12,50,0.8108883296220212,8.369709761242763,0.18791017245100994,-0.3744750738078242,,89508.18077995325
853,52,0.30000000000000004,30,12,100,0.8131411050535582,8.233283240553032,0.18657001828133657,-0.34810553985771026,,88267.64514211866
854,52,0.30000000000000004,30,25,50,0.826842054819243,9.024733897049233,0.1941038846217198,-0.3696369053016383,,95765.58044941982
855,52,0.30000000000000004,30,25,100,0.8164240413500926,8.246319480920963,0.18669886377575318,-0.34340205112915784,,88392.26801015003
856,52,0.30000000000000004,35,12,50,0.7623287566096091,6.354243535518219,0.16597266958007828,-0.35446469954664495,,70264.94076595985
857,52,0.30000000000000004,35,12,100,0.7520852686097093,5.9436113394624535,0.16082841322878738,-0.33693113220604826,,66600.67841465223
858,52,0.30000000000000004,35,25,50,0.7943536229392479,7.243705997882663,0.17626282121463444,-0.343157882677611,,78763.16725652145
859,52,0.30000000000000004,35,25,100,0.7572287185827248,6.0064197787479205,0.16163315541696543,-0.32928922717588116,,67203.11487920547
860,52,0.30000000000000004,40,12,50,0.6826038280583081,4.386546720120688,0.1383644322801998,-0.3443352608669518,,51501.78133990201
861,52,0.30000000000000004,40,12,100,0.715994132872501,4.7746705902732485,0.14447625849200896,-0.3306360923897715,,55289.29835460891
862,52,0.30000000000000004,40,25,50,0.6931731414365266,4.574635812922991,0.14137533237980482,-0.3381293525843542,,53300.136359035256
863,52,0.30000000000000004,40,25,100,0.7294008141279976,4.961790634716901,0.14728849767679475,-0.3183206530745918,,57080.86997824385
864,52,0.3500000000000001,5,12,50,0.8948978853150303,30.495021755439314,0.30407934332113284,-0.6773574753772067,,297344.9734277665
865,52,0.3500000000000001,5,12,100,1.0025254838271154,51.43201767826456,0.35624880783320334,-0.6039567850969775,,495011.46639516886
866,52,0.3500000000000001,5,25,50,0.9151646066824259,33.494387884206624,0.3132409611085567,-0.6500742802673326,,325662.0340979797
867,52,0.3500000000000001,5,25,100,1.0219234079332091,55.91509770140032,0.36483926581297266,-0.5794710075309972,,537336.2922265285
868,52,0.3500000000000001,10,12,50,0.9275998520088377,24.332259630244934,0.2824076700179372,-0.5701033291440559,,241242.2901154828
869,52,0.3500000000000001,10,12,100,1.071669200441285,44.19423383407389,0.3408322173866216,-0.5321953049219459,,432491.0180100462
870,52,0.3500000000000001,10,25,50,0.9529782493296793,27.042259654479285,0.29247761483852575,-0.5585689089248143,,267049.96071423026
871,52,0.3500000000000001,10,25,100,1.0754097954600104,44.13312811738719,0.3406926104831325,-0.5177821699812142,,431906.26036788564
872,52,0.3500000000000001,15,12,50,0.9001311389049281,17.02904863554061,0.24927801098636837,-0.4936068226952976,,169450.68823351103
873,52,0.3500000000000001,15,12,100,0.9796736569520389,23.480031483949904,0.27903473037759285,-0.47348313218717336,,231477.58982972923
874,52,0.3500000000000001,15,25,50,0.9231244136709171,18.685671729659532,0.25775836209957803,-0.4886652639505365,,185020.88991839666
