,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Rebalance,Sharpe Ratio,Total Return,Max Drawdown,Error,CAGR,Final Capital
101,12,0.25,15,12,50,Q,0.6861662400100538,3.1513060512528934,-0.4422684442376954,,0.13995808753247863,41376.42747074219
102,12,0.25,15,12,50,M,0.7954789025728424,4.149151270427362,-0.39409358639147185,,0.1627811181932992,51322.03731700694
103,12,0.25,15,12,50,Y,0.7537187246179287,4.486399941930817,-0.39996766152222835,,0.16958945943250625,54683.424076688374
104,12,0.25,15,12,50,6M,0.7954789025728424,4.149151270427362,-0.39409358639147185,,0.1627811181932992,51322.03731700694
105,12,0.25,15,12,100,W,0.5418106604111439,1.438198644027667,-0.3059560151961103,,0.08547619399248862,24315.33418875172
106,12,0.25,15,12,100,Q,0.689372846243877,3.095144370504937,-0.3947573419546082,,0.13853006321862327,40593.58054367304
107,12,0.25,15,12,100,M,0.8096961043706501,3.9907081128960433,-0.3352568264001118,,0.15944155555322292,49470.957168190944
108,12,0.25,15,12,100,Y,0.7214456327882921,3.9341125058422435,-0.3707706872593733,,0.15822529993362355,48909.946828750035
109,12,0.25,15,12,100,6M,0.8096961043706501,3.9907081128960433,-0.3352568264001118,,0.15944155555322292,49470.957168190944
110,12,0.25,15,25,50,W,0.5960661904487099,1.7471771228507806,-0.3107985706401722,,0.0974603834238037,27396.672531761193
111,12,0.25,15,25,50,Q,0.6266706252680793,2.508792557098729,-0.39986528789820597,,0.12245391192575039,34844.72772866812
112,12,0.25,15,25,50,M,0.878078051430349,4.9290223277992435,-0.3058822147094604,,0.17797021357340204,58879.27694425556
113,12,0.25,15,25,50,Y,0.7034128404499634,3.711498582286033,-0.3723061529752694,,0.1533149816607131,46788.42725017308
114,12,0.25,15,25,50,6M,0.878078051430349,4.9290223277992435,-0.3058822147094604,,0.17797021357340204,58879.27694425556
115,12,0.25,15,25,100,W,0.6077479528407971,1.7447771700156858,-0.3017237859755379,,0.09737211887029029,27372.7386101484
116,12,0.25,15,25,100,Q,0.5978336533482881,2.1759274213399955,-0.39750020317686097,,0.11220537610172632,31481.738838703903
117,12,0.25,15,25,100,M,0.8572966780695073,4.429224290172576,-0.30827402930028913,,0.16846244426945933,53817.79824421964
118,12,0.25,15,25,100,Y,0.6209719921915252,2.6897556222897303,-0.3791457798846452,,0.12766045519691582,36575.11884530226
119,12,0.25,15,25,100,6M,0.8572966780695073,4.429224290172576,-0.30827402930028913,,0.16846244426945933,53817.79824421964
120,12,0.3,5,12,50,W,0.7225169516297757,4.962216268790211,-0.4399581850432722,,0.17857557933167012,59080.16305408473
121,12,0.3,5,12,50,Q,0.6595952182312526,4.302211394530976,-0.5315090549202244,,0.16591976730087032,52373.125889665884
